  -5.7420000000000009      -0.10900539141849711       0.17411643093012347     
  -5.5440000000000005      -0.11048692387244576       0.17467644052280870     
  -5.3460000000000001      -0.11195532973668688       0.17512653344554086     
  -5.1479999999999997      -0.11340472227601761       0.17545107933757884     
  -4.9499999999999993      -0.11482840569609282       0.17563232277301580     
  -4.7520000000000007      -0.11621876643610367       0.17565014491876016     
  -4.5540000000000003      -0.11756719080871320       0.17548177954753558     
  -4.3559999999999999      -0.11886398427701690       0.17510151681006184     
  -4.1579999999999995      -0.12009832204882767       0.17448042668103367     
  -3.9600000000000009      -0.12125819423633188       0.17358628229914846     
  -3.7620000000000005      -0.12232966784531513       0.17238432242264887     
  -3.5640000000000001      -0.12329530613148107       0.17083391318101226     
  -3.3659999999999997      -0.12413323711099744       0.16888717021592176     
  -3.1679999999999993      -0.12481091695909007       0.16648660229411727     
  -2.9699999999999989      -0.12530453238652517       0.16354690199782054     
  -2.7719999999999985      -0.12563103085141739       0.15999897342868383     
  -2.5740000000000016      -0.12575594559956751       0.15579174436517776     
  -2.3760000000000012      -0.12560850677851115       0.15084091265572125     
  -2.1780000000000008      -0.12512957275338701       0.14501773587019268     
  -1.9800000000000004      -0.12431959525465926       0.13821057542410853     
  -1.7820000000000000      -0.12313570476632529       0.13029255670359094     
  -1.5839999999999996      -0.12163399700929016       0.12116919686791740     
  -1.3859999999999992      -0.11979547158800843       0.11080595626364986     
  -1.1879999999999988      -0.11759514734601953        9.9128142652233048E-002
 -0.98999999999999844      -0.11506880038575749        8.6055220824523743E-002
 -0.79199999999999804      -0.11234060478719735        7.1527048510327429E-002
 -0.59400000000000119      -0.10959146281995635        5.5526972311396250E-002
 -0.39600000000000080      -0.10711150461576087        3.8077460811381775E-002
 -0.19800000000000040      -0.10536855219903699        1.9393520131609537E-002
   0.0000000000000000      -0.10477163566701178        0.0000000000000000     
  0.19800000000000040      -0.10536855219903699       -1.9393520131609537E-002
  0.39600000000000080      -0.10711150461576087       -3.8077460811381775E-002
  0.59400000000000119      -0.10959146281995635       -5.5526972311396250E-002
  0.79200000000000159      -0.11234060478719735       -7.1527048510327429E-002
  0.99000000000000199      -0.11506880038575749       -8.6055220824523743E-002
   1.1879999999999988      -0.11759514734601953       -9.9128142652233048E-002
   1.3859999999999992      -0.11979547158800843      -0.11080595626364986     
   1.5839999999999996      -0.12163399700929016      -0.12116919686791740     
   1.7820000000000000      -0.12313570476632529      -0.13029255670359094     
   1.9800000000000004      -0.12431959525465926      -0.13821057542410853     
   2.1780000000000008      -0.12512957275338701      -0.14501773587019268     
   2.3760000000000012      -0.12560850677851115      -0.15084091265572125     
   2.5740000000000016      -0.12575594559956751      -0.15579174436517776     
   2.7720000000000020      -0.12563103085141739      -0.15999897342868383     
   2.9699999999999989      -0.12530453238652517      -0.16354690199782054     
   3.1679999999999993      -0.12481091695909007      -0.16648660229411727     
   3.3659999999999997      -0.12413323711099744      -0.16888717021592176     
   3.5640000000000001      -0.12329530613148107      -0.17083391318101226     
   3.7620000000000005      -0.12232966784531513      -0.17238432242264887     
   3.9600000000000009      -0.12125819423633188      -0.17358628229914846     
   4.1580000000000013      -0.12009832204882767      -0.17448042668103367     
   4.3560000000000016      -0.11886398427701690      -0.17510151681006184     
   4.5540000000000020      -0.11756719080871320      -0.17548177954753558     
   4.7519999999999989      -0.11621876643610367      -0.17565014491876016     
   4.9499999999999993      -0.11482840569609282      -0.17563232277301580     
   5.1479999999999997      -0.11340472227601761      -0.17545107933757884     
   5.3460000000000001      -0.11195532973668688      -0.17512653344554086     
   5.5440000000000005      -0.11048692387244576      -0.17467644052280870     
   5.7420000000000009      -0.10900539141849711      -0.17411643093012347     
   5.9400000000000013      -0.10751593425097011      -0.17346009911456703     
   6.1380000000000017      -0.10602283564626970      -0.17271870873855677     
   6.3360000000000021      -0.10452913975596920      -0.17190323009779787     
   6.5339999999999989      -0.10303807582609799      -0.17102436110765140     
   6.7319999999999993      -0.10155260597262032      -0.17009075679402730     
   6.9299999999999997      -0.10007514517638812      -0.16910985020989847     
   7.1280000000000001       -9.8607680284548790E-002 -0.16808815081632411     
   7.3260000000000005       -9.7151847356298157E-002 -0.16703137168373136     
   7.5240000000000009       -9.5708987535582699E-002 -0.16594453844995211     
   7.7220000000000013       -9.4280186671533317E-002 -0.16483207330993868     
   7.9200000000000017       -9.2866316185103243E-002 -0.16369786295968322     
   8.1180000000000021       -9.1468056363493991E-002 -0.16254532556677062     
   8.3159999999999989       -9.0085926224804116E-002 -0.16137745856856445     
   8.5139999999999993       -8.8720306738715227E-002 -0.16019688953797148     
   8.7119999999999997       -8.7371453775213853E-002 -0.15900591284690690     
   8.9100000000000001       -8.6039520617374715E-002 -0.15780653672708139     
   9.1080000000000005       -8.4724568764252176E-002 -0.15660049201554993     
   9.3060000000000009       -8.3426581543260880E-002 -0.15538929082215536     
   9.5040000000000013       -8.2145475694709813E-002 -0.15417422029113484     
   9.7020000000000017       -8.0881106363991803E-002 -0.15295638699252365     
   9.9000000000000021       -7.9633280949931662E-002 -0.15173672488606174     
   10.097999999999999       -7.8401761803665565E-002 -0.15051601313674665     
   10.295999999999999       -7.7186274129868532E-002 -0.14929489429908677     
   10.494000000000000       -7.5986510300536922E-002 -0.14807388415400025     
   10.692000000000000       -7.4802133975203966E-002 -0.14685338303525941     
   10.890000000000001       -7.3632785336470663E-002 -0.14563368700845569     
   11.088000000000001       -7.2478082487376486E-002 -0.14441499556944251     
   11.286000000000001       -7.1337625453630940E-002 -0.14319741872336286     
   11.484000000000002       -7.0210997120109975E-002 -0.14198098152702576     
   11.682000000000002       -6.9097766782352604E-002 -0.14076563715561155     
   11.879999999999999       -6.7997489670477904E-002 -0.13955126039881535     
   12.077999999999999       -6.6909709003762211E-002 -0.13833765445966323     
   12.276000000000000       -6.5833957233847273E-002 -0.13712456118960653     
   12.474000000000000       -6.4769756193112982E-002 -0.13591165215124937     
   12.672000000000001       -6.3716616417566693E-002 -0.13469853805705242     
   12.870000000000001       -6.2674038489283462E-002 -0.13348476531830678     
   13.068000000000001       -6.1641512432401492E-002 -0.13226981772640309     
   13.266000000000002       -6.0618517181532605E-002 -0.13105311406365966     
   13.464000000000002       -5.9604518865092250E-002 -0.12983401240973105     
   13.662000000000003       -5.8598972114729447E-002 -0.12861179701591066     
   13.860000000000003       -5.7601271525162305E-002 -0.12738540685390892     
   14.058000000000003       -5.6610881249470592E-002 -0.12615422607779964     
   14.256000000000004       -5.5627207577516311E-002 -0.12491731801421567     
   14.454000000000004       -5.4649638165095493E-002 -0.12367366059901651     
   14.651999999999997       -5.3677537889757286E-002 -0.12242214885494805     
   14.849999999999998       -5.2710247607365347E-002 -0.12116158353570219     
   15.047999999999998       -5.1747081354591405E-002 -0.11989066431235242     
   15.245999999999999       -5.0787321314325375E-002 -0.11860798275331783     
   15.443999999999999       -4.9830214917698408E-002 -0.11731201769349922     
   15.641999999999999       -4.8874969433419596E-002 -0.11600112137118282     
   15.840000000000000       -4.7920747056700491E-002 -0.11467351311590715     
   16.038000000000000       -4.6966718407533116E-002 -0.11332777022005187     
   16.236000000000001       -4.6011890897447887E-002 -0.11196148953064070     
   16.434000000000001       -4.5055241225317941E-002 -0.11057250527809756     
   16.632000000000001       -4.4095642985082006E-002 -0.10915856759989488     
   16.830000000000002       -4.3132277142436379E-002 -0.10771672297813771     
   17.028000000000002       -4.2163901198950186E-002 -0.10624465418155010     
   17.226000000000003       -4.1189303265614000E-002 -0.10473955360869849     
   17.424000000000003       -4.0207120133667791E-002 -0.10319851517117443     
   17.622000000000003       -3.9216671167489135E-002 -0.10161594690891877     
   17.820000000000004       -3.8216145824593845E-002  -9.9991124076960314E-002
   18.018000000000004       -3.7205296202588729E-002  -9.8318339533557772E-002
   18.216000000000005       -3.6182737042648128E-002  -9.6597828184451673E-002
   18.413999999999998       -3.5148617797060341E-002  -9.4827853308145041E-002
   18.611999999999998       -3.4104639062158396E-002  -9.3007737795624879E-002
   18.809999999999999       -3.3054748675350409E-002  -9.1136547038240492E-002
   19.007999999999999       -3.2010690024860733E-002  -8.9217708996231965E-002
   19.206000000000000       -3.0998533271425762E-002  -8.7256134155244969E-002
   19.404000000000000       -3.0082870068083706E-002  -8.5248717535684623E-002
   19.602000000000000       -2.9418133772584981E-002  -8.3108249054064609E-002
   19.800000000000001       -2.9008226256587655E-002  -8.0354493626309517E-002
